ProjectID,Domain,PlannedStartDate,PlannedDurationDays,PlannedCost,TeamSize,Complexity,RiskLevel,NumChangeRequests,SprintVelocity,EarlyMilestonesPct,TechnicalDebtScore,ResourceUtilizationPct,ActualDurationDays,DelayDays,ActualCost,CostOverrunPct,CustomerSatisfaction,ProjectSuccess,PlannedEndDate,ActualEndDate,OnTime,MajorDelayFlag,CostOverrunBucket
PJT7831,Web App,2020-12-06,72,21759,3,2,High,7,32.4,0.894,4.63,0.881,90,18,30580,0.4054,7.11,0,2021-02-16,2021-03-06,0,0,25-50%
PJT6949,Web App,2021-02-18,107,47116,7,3,Low,2,15.0,0.454,5.37,0.704,119,12,50452,0.0708,9.25,1,2021-06-05,2021-06-17,0,0,<10%
PJT8643,Web App,2020-10-19,40,62929,12,5,Low,2,79.1,0.676,3.57,0.533,42,2,61110,-0.0289,8.32,1,2020-11-28,2020-11-30,0,0,Under/OnBudget
PJT1069,Mobile App,2020-11-07,163,67423,6,2,Medium,8,50.0,0.719,5.22,0.53,199,36,89470,0.327,6.9,0,2021-04-19,2021-05-25,0,0,25-50%
PJT2189,Web App,2018-03-02,40,459536,7,4,Medium,8,41.7,0.787,2.69,0.798,40,0,429069,-0.0663,6.76,0,2018-04-11,2018-04-11,1,0,Under/OnBudget
PJT3902,Mobile App,2019-10-08,296,192765,3,2,Medium,8,65.9,0.87,7.72,0.684,258,-38,163465,-0.152,9.43,1,2020-07-30,2020-06-22,1,0,Under/OnBudget
PJT5340,AI/ML,2021-04-09,74,26010,5,5,Low,7,47.1,0.677,5.16,0.811,73,-1,29027,0.116,7.55,0,2021-06-22,2021-06-21,1,0,10-25%
PJT9875,Infrastructure,2021-09-25,172,132695,3,3,High,6,65.0,0.574,6.26,0.761,236,64,216333,0.6303,7.27,0,2022-03-16,2022-05-19,0,1,>50%
PJT6895,Web App,2018-12-02,343,179488,6,4,High,2,63.7,0.75,6.33,0.839,482,139,288886,0.6095,7.45,0,2019-11-10,2020-03-28,0,1,>50%
PJT8550,Internal Tool,2020-04-25,220,387774,10,3,High,7,25.9,0.701,6.11,0.83,218,-2,385409,-0.0061,8.4,1,2020-12-01,2020-11-29,1,0,Under/OnBudget
PJT6697,AI/ML,2021-03-20,169,657795,7,3,Medium,6,51.9,0.653,3.26,0.761,183,14,702065,0.0673,8.79,1,2021-09-05,2021-09-19,0,0,<10%
PJT4910,Web App,2021-01-03,98,29199,3,2,High,5,70.9,0.513,7.34,0.601,144,46,52944,0.8132,6.1,0,2021-04-11,2021-05-27,0,1,>50%
PJT9262,Internal Tool,2020-06-22,100,37308,5,2,Low,6,30.0,0.631,7.13,0.469,89,-11,34599,-0.0726,8.74,1,2020-09-30,2020-09-19,1,0,Under/OnBudget
PJT6984,Data Engineering,2018-01-28,229,21827,6,5,Low,4,30.2,0.707,5.91,0.603,308,79,32363,0.4827,7.36,0,2018-09-14,2018-12-02,0,1,25-50%
PJT8715,Web App,2020-11-22,416,74546,5,5,Low,4,32.7,0.683,2.37,0.786,476,60,97573,0.3089,7.53,0,2022-01-12,2022-03-13,0,0,25-50%
PJT8747,Web App,2021-02-02,225,172755,8,4,Medium,4,58.4,0.479,6.08,0.887,292,67,255280,0.4777,6.35,0,2021-09-15,2021-11-21,0,1,25-50%
PJT3155,Internal Tool,2020-11-21,179,322804,8,3,Medium,5,49.3,0.715,4.0,0.971,184,5,336265,0.0417,8.65,1,2021-05-19,2021-05-24,0,0,<10%
PJT8956,Infrastructure,2021-01-23,259,90117,6,4,Medium,4,16.0,0.534,2.94,0.702,270,11,99642,0.1057,8.08,0,2021-10-09,2021-10-20,0,0,10-25%
PJT2915,Web App,2019-09-22,143,67251,5,1,Low,7,50.1,0.939,3.93,0.592,126,-17,52496,-0.2194,9.36,1,2020-02-12,2020-01-26,1,0,Under/OnBudget
PJT8918,Web App,2021-12-21,39,118434,4,3,Medium,2,41.2,0.67,8.6,0.588,45,6,159614,0.3477,7.92,0,2022-01-29,2022-02-04,0,0,25-50%
PJT5351,Mobile App,2021-01-30,181,36237,3,2,Medium,4,43.3,0.9,6.38,0.566,165,-16,27131,-0.2513,9.07,1,2021-07-30,2021-07-14,1,0,Under/OnBudget
PJT8468,Mobile App,2020-04-24,392,1211593,5,3,Medium,1,32.4,0.65,6.29,0.685,415,23,1346564,0.1114,7.48,0,2021-05-21,2021-06-13,0,0,10-25%
PJT8067,AI/ML,2021-09-25,60,14340,5,3,Medium,6,50.2,0.378,5.94,0.9,82,22,22537,0.5716,6.75,0,2021-11-24,2021-12-16,0,1,>50%
PJT6264,Mobile App,2021-08-18,239,123215,7,2,Low,1,60.8,0.476,5.6,0.938,289,50,142363,0.1554,8.4,1,2022-04-14,2022-06-03,0,0,10-25%
PJT6795,Mobile App,2021-04-04,66,1119427,7,3,High,6,35.4,0.692,3.38,0.887,83,17,1648020,0.4722,7.26,0,2021-06-09,2021-06-26,0,1,25-50%
PJT5455,Infrastructure,2020-04-02,170,99525,3,4,Medium,6,19.8,0.858,4.74,0.841,141,-29,79919,-0.197,7.15,0,2020-09-19,2020-08-21,1,0,Under/OnBudget
PJT8691,Web App,2020-02-09,45,78586,5,3,Low,0,40.5,0.41,6.58,0.744,43,-2,67160,-0.1454,9.03,1,2020-03-25,2020-03-23,1,0,Under/OnBudget
PJT2213,Web App,2019-04-25,138,64284,4,2,Low,6,56.3,0.321,8.34,0.636,164,26,88808,0.3815,7.04,0,2019-09-10,2019-10-06,0,0,25-50%
PJT7439,Infrastructure,2019-01-02,272,79501,3,2,Medium,1,38.7,0.89,2.84,0.758,291,19,85782,0.079,8.72,1,2019-10-01,2019-10-20,0,0,<10%
PJT3923,Internal Tool,2020-01-19,104,512686,8,2,High,4,22.5,0.466,4.56,0.878,103,-1,523452,0.021,8.29,1,2020-05-02,2020-05-01,1,0,<10%
PJT2432,AI/ML,2020-04-23,226,6945,2,2,Medium,6,56.4,0.561,6.22,0.876,254,28,8972,0.2919,7.14,0,2020-12-05,2021-01-02,0,0,25-50%
PJT1340,AI/ML,2018-12-24,294,621642,5,3,Low,7,66.2,0.625,5.6,0.782,294,0,602806,-0.0303,9.11,1,2019-10-14,2019-10-14,1,0,Under/OnBudget
PJT8381,Web App,2021-09-08,372,17877,3,3,High,6,45.3,0.289,7.12,0.672,599,227,34022,0.9031,7.25,0,2022-09-15,2023-04-30,0,1,>50%
PJT2198,Mobile App,2020-03-24,74,71684,9,4,Medium,3,20.9,0.674,6.24,0.889,89,15,94200,0.3141,7.14,0,2020-06-06,2020-06-21,0,0,25-50%
PJT5296,AI/ML,2020-02-08,121,58977,6,3,Medium,7,40.2,0.453,8.15,0.908,133,12,60257,0.0217,7.3,0,2020-06-08,2020-06-20,0,0,<10%
PJT9186,Web App,2019-09-29,56,200038,4,4,Medium,6,47.3,0.461,7.45,0.814,70,14,287575,0.4376,7.06,0,2019-11-24,2019-12-08,0,0,25-50%
PJT5193,Web App,2018-03-26,415,14505,6,2,Low,5,32.9,0.896,6.3,0.806,527,112,19750,0.3616,7.61,0,2019-05-15,2019-09-04,0,1,25-50%
PJT9113,Mobile App,2021-07-12,372,171890,7,3,Medium,7,53.8,0.713,7.66,0.689,424,52,205357,0.1947,6.78,0,2022-07-19,2022-09-09,0,0,10-25%
PJT5934,Web App,2019-04-08,172,1120372,11,4,Medium,4,31.4,0.535,8.7,0.807,186,14,1193532,0.0653,7.02,0,2019-09-27,2019-10-11,0,0,<10%
PJT9543,Mobile App,2020-07-26,320,19229,4,2,High,7,45.4,0.895,4.59,0.598,361,41,23659,0.2304,7.47,0,2021-06-11,2021-07-22,0,0,10-25%
PJT7610,Web App,2020-06-05,164,123952,9,2,Medium,1,41.6,0.528,6.92,0.903,155,-9,123469,-0.0039,8.84,1,2020-11-16,2020-11-07,1,0,Under/OnBudget
PJT4087,Mobile App,2020-05-03,207,44606,10,4,Medium,2,54.2,0.518,2.47,0.5,220,13,50793,0.1387,6.54,0,2020-11-26,2020-12-09,0,0,10-25%
PJT7073,Web App,2020-02-07,44,164566,10,3,Medium,2,44.8,0.724,4.09,0.674,39,-5,136557,-0.1702,8.1,1,2020-03-22,2020-03-17,1,0,Under/OnBudget
PJT1455,Internal Tool,2018-09-22,272,101010,6,4,High,6,42.1,0.755,7.85,0.784,368,96,151444,0.4993,6.22,0,2019-06-21,2019-09-25,0,1,25-50%
PJT6853,AI/ML,2019-02-14,51,45717,6,1,High,8,33.0,0.675,8.03,0.681,51,0,45703,-0.0003,8.23,1,2019-04-06,2019-04-06,1,0,Under/OnBudget
PJT4250,Infrastructure,2020-02-05,311,177273,5,4,Medium,6,45.5,0.659,3.0,0.614,381,70,236039,0.3315,8.45,0,2020-12-12,2021-02-20,0,0,25-50%
PJT1257,Infrastructure,2021-02-26,286,860456,7,2,Medium,0,41.1,0.333,6.22,0.894,320,34,928260,0.0788,8.46,1,2021-12-09,2022-01-12,0,0,<10%
PJT1481,Mobile App,2019-09-23,248,78505,6,1,Medium,10,31.9,0.706,9.08,0.477,285,37,96734,0.2322,7.58,0,2020-05-28,2020-07-04,0,0,10-25%
PJT5730,Web App,2018-10-25,35,234148,7,3,Medium,2,47.4,0.755,6.79,0.984,35,0,239323,0.0221,8.66,1,2018-11-29,2018-11-29,1,0,<10%
PJT2396,AI/ML,2018-05-09,92,20912,5,2,Low,5,50.5,0.446,2.81,0.812,99,7,22823,0.0914,9.91,1,2018-08-09,2018-08-16,0,0,<10%
PJT6418,AI/ML,2020-08-25,81,31328,7,3,Medium,8,39.9,0.688,6.36,0.506,92,11,40914,0.306,7.41,0,2020-11-14,2020-11-25,0,0,25-50%
PJT6171,Infrastructure,2019-09-11,108,174013,8,1,Low,5,59.0,0.809,3.5,0.723,94,-14,156542,-0.1004,9.61,1,2019-12-28,2019-12-14,1,0,Under/OnBudget
PJT7073,Mobile App,2018-07-03,43,585920,3,2,High,4,49.0,0.596,5.56,0.844,39,-4,498852,-0.1486,8.69,1,2018-08-15,2018-08-11,1,0,Under/OnBudget
PJT8059,Web App,2020-09-11,378,151257,8,2,Medium,3,25.7,0.876,4.43,0.837,402,24,174823,0.1558,9.04,1,2021-09-24,2021-10-18,0,0,10-25%
PJT7455,Mobile App,2018-10-31,177,67801,6,1,High,7,65.1,0.765,3.25,0.391,207,30,88209,0.301,7.46,0,2019-04-26,2019-05-26,0,0,25-50%
PJT7202,Mobile App,2020-01-14,92,98632,8,5,Medium,7,56.5,0.313,3.93,0.452,95,3,97764,-0.0088,6.49,0,2020-04-15,2020-04-18,0,0,Under/OnBudget
PJT7178,AI/ML,2019-03-24,120,22016,5,1,Medium,3,60.0,0.705,5.52,0.707,113,-7,19187,-0.1285,8.64,1,2019-07-22,2019-07-15,1,0,Under/OnBudget
PJT1647,AI/ML,2021-09-22,137,203907,5,3,Medium,3,51.0,0.79,6.58,0.801,142,5,216121,0.0599,7.23,0,2022-02-06,2022-02-11,0,0,<10%
PJT2611,Mobile App,2018-11-30,197,284589,10,2,Low,2,15.0,0.802,6.37,0.426,159,-38,199212,-0.3,8.93,1,2019-06-15,2019-05-08,1,0,Under/OnBudget
PJT4884,Data Engineering,2019-09-06,162,57382,4,2,Medium,2,61.4,0.919,7.41,0.486,186,24,72164,0.2576,7.49,0,2020-02-15,2020-03-10,0,0,25-50%
PJT5982,AI/ML,2021-11-01,367,56159,8,5,Low,7,45.9,0.587,6.57,0.914,391,24,58866,0.0482,8.06,1,2022-11-03,2022-11-27,0,0,<10%
PJT4586,Web App,2019-04-11,155,135816,5,2,Medium,4,50.3,0.58,7.04,0.427,184,29,167719,0.2349,6.66,0,2019-09-13,2019-10-12,0,0,10-25%
PJT8673,Web App,2020-07-30,415,58451,6,5,Medium,1,53.1,0.566,2.06,0.972,416,1,55002,-0.059,6.16,0,2021-09-18,2021-09-19,0,0,Under/OnBudget
PJT7080,Web App,2019-04-08,326,91185,4,2,High,3,74.0,0.786,5.57,0.807,474,148,149680,0.6415,7.06,0,2020-02-28,2020-07-25,0,1,>50%
PJT1758,Web App,2018-06-11,68,1226489,6,4,Low,10,36.8,0.434,3.69,0.676,62,-6,1046563,-0.1467,7.99,1,2018-08-18,2018-08-12,1,0,Under/OnBudget
PJT1632,Web App,2020-07-05,374,73392,4,3,Low,3,37.2,0.351,5.89,0.876,359,-15,72144,-0.017,9.97,1,2021-07-14,2021-06-29,1,0,Under/OnBudget
PJT8848,Web App,2021-08-30,49,64215,2,4,Medium,6,32.2,0.709,3.22,0.739,63,14,92797,0.4451,7.98,0,2021-10-18,2021-11-01,0,1,25-50%
PJT1329,Mobile App,2019-10-23,306,45386,4,3,High,4,29.0,0.841,6.08,0.731,304,-2,44687,-0.0154,7.34,0,2020-08-24,2020-08-22,1,0,Under/OnBudget
PJT6446,Web App,2020-07-03,115,241115,2,3,Medium,5,29.2,0.562,8.2,0.663,129,14,294956,0.2233,7.02,0,2020-10-26,2020-11-09,0,0,10-25%
PJT9201,Internal Tool,2020-06-07,342,79422,12,2,Medium,3,17.2,0.425,2.95,0.948,426,84,101319,0.2757,7.16,0,2021-05-15,2021-08-07,0,0,25-50%
PJT1984,Web App,2019-08-30,336,45286,11,2,Medium,7,51.4,0.705,6.18,0.707,321,-15,37569,-0.1704,9.05,1,2020-07-31,2020-07-16,1,0,Under/OnBudget
PJT1668,AI/ML,2020-06-16,299,481935,5,5,Low,5,74.8,0.881,8.25,0.445,294,-5,473742,-0.017,8.9,1,2021-04-11,2021-04-06,1,0,Under/OnBudget
PJT1441,Mobile App,2019-01-14,291,542272,7,3,High,2,75.8,0.225,6.2,0.438,374,83,745841,0.3754,7.05,0,2019-11-01,2020-01-23,0,1,25-50%
PJT3925,Data Engineering,2019-07-06,92,48026,5,3,Medium,6,32.2,0.349,2.66,0.864,112,20,62304,0.2973,6.54,0,2019-10-06,2019-10-26,0,0,25-50%
PJT5020,Web App,2019-10-08,42,10511,7,4,Low,3,40.9,0.642,5.67,0.949,38,-4,9413,-0.1045,8.71,1,2019-11-19,2019-11-15,1,0,Under/OnBudget
PJT6677,Mobile App,2021-06-15,122,330716,8,3,Medium,2,63.5,0.608,4.59,0.872,167,45,511287,0.546,7.47,0,2021-10-15,2021-11-29,0,1,>50%
PJT9465,Data Engineering,2019-05-24,60,43410,10,5,Low,7,51.5,0.303,6.84,0.851,70,10,56941,0.3117,5.92,0,2019-07-23,2019-08-02,0,0,25-50%
PJT5713,Internal Tool,2020-07-16,241,254932,5,4,High,6,47.0,0.728,5.34,0.542,307,66,376789,0.478,6.15,0,2021-03-14,2021-05-19,0,1,25-50%
PJT3373,Internal Tool,2018-11-08,104,9282,8,3,Low,3,41.1,0.618,6.51,0.522,122,18,11513,0.2404,9.26,1,2019-02-20,2019-03-10,0,0,10-25%
PJT4126,Web App,2019-01-04,404,288116,4,4,Medium,5,62.7,0.429,6.76,0.689,385,-19,258959,-0.1012,8.34,1,2020-02-12,2020-01-24,1,0,Under/OnBudget
PJT3933,Web App,2020-08-04,215,23077,14,1,Low,7,28.9,0.285,6.01,0.704,248,33,24748,0.0724,9.24,1,2021-03-07,2021-04-09,0,0,<10%
PJT9639,Infrastructure,2021-01-17,309,237261,2,2,Medium,4,52.2,0.624,4.51,0.86,330,21,264522,0.1149,7.95,0,2021-11-22,2021-12-13,0,0,10-25%
PJT4368,Data Engineering,2019-11-06,52,100421,6,3,High,4,50.2,0.733,3.91,0.902,57,5,117924,0.1743,6.87,0,2019-12-28,2020-01-02,0,0,10-25%
PJT7516,AI/ML,2019-05-05,332,31422,7,2,Medium,3,45.7,0.702,2.78,0.263,382,50,36915,0.1748,8.66,1,2020-04-01,2020-05-21,0,0,10-25%
PJT4806,AI/ML,2021-08-21,369,60570,7,4,Medium,6,56.8,0.771,2.36,0.655,300,-69,43144,-0.2877,6.85,0,2022-08-25,2022-06-17,1,0,Under/OnBudget
PJT6255,Web App,2018-07-18,151,224938,3,5,High,4,45.5,0.58,5.22,0.67,183,32,306096,0.3608,6.36,0,2018-12-16,2019-01-17,0,0,25-50%
PJT9066,Infrastructure,2020-11-18,200,112092,10,3,Low,5,37.0,0.669,7.46,0.593,199,-1,115298,0.0286,8.58,1,2021-06-06,2021-06-05,1,0,<10%
PJT9261,Web App,2020-10-04,277,199047,4,3,Medium,7,46.4,0.794,6.22,0.887,221,-56,139333,-0.3,8.59,1,2021-07-08,2021-05-13,1,0,Under/OnBudget
PJT5585,Mobile App,2020-10-04,60,1057828,6,5,Low,4,21.1,0.389,7.64,0.913,73,13,1333286,0.2604,6.53,0,2020-12-03,2020-12-16,0,0,25-50%
PJT5598,Mobile App,2021-09-27,157,15107,4,3,High,3,54.2,0.594,5.73,0.771,160,3,15119,0.0008,6.73,0,2022-03-03,2022-03-06,0,0,<10%
PJT6817,AI/ML,2020-11-29,120,687389,4,3,Medium,1,58.0,0.522,2.13,0.578,121,1,728014,0.0591,8.44,1,2021-03-29,2021-03-30,0,0,<10%
PJT1116,Web App,2019-03-17,54,111885,6,3,Medium,5,35.2,0.627,6.08,0.37,63,9,128142,0.1453,7.32,0,2019-05-10,2019-05-19,0,0,10-25%
PJT2813,Web App,2019-05-31,111,33572,5,5,Medium,8,31.6,0.52,6.08,0.583,98,-13,29590,-0.1186,7.56,0,2019-09-19,2019-09-06,1,0,Under/OnBudget
PJT1903,AI/ML,2019-07-26,40,20003,3,3,Low,5,35.7,0.703,6.89,0.656,31,-9,14002,-0.3,9.13,1,2019-09-04,2019-08-26,1,0,Under/OnBudget
PJT9685,Mobile App,2018-02-14,33,78673,3,4,Low,5,44.1,0.794,8.62,0.909,39,6,94950,0.2069,7.35,0,2018-03-19,2018-03-25,0,0,10-25%
PJT7205,AI/ML,2021-08-26,52,298337,5,4,Low,3,48.2,0.763,5.04,0.73,53,1,277961,-0.0683,8.92,1,2021-10-17,2021-10-18,0,0,Under/OnBudget
PJT4858,Web App,2018-04-18,396,84706,7,3,Medium,3,69.2,0.823,7.13,0.734,416,20,89297,0.0542,6.77,0,2019-05-19,2019-06-08,0,0,<10%
PJT3683,Mobile App,2020-10-18,176,605243,9,3,Low,6,67.3,0.715,7.74,0.755,179,3,666978,0.102,9.35,1,2021-04-12,2021-04-15,0,0,10-25%
PJT5175,AI/ML,2020-12-02,397,17302,3,4,Low,5,57.5,0.597,4.88,0.625,327,-70,12478,-0.2788,9.0,1,2022-01-03,2021-10-25,1,0,Under/OnBudget
PJT4730,Web App,2021-05-16,132,97294,5,3,High,7,46.8,0.649,3.36,0.767,140,8,114865,0.1806,6.88,0,2021-09-25,2021-10-03,0,0,10-25%
PJT7628,Mobile App,2020-03-18,94,21963,3,4,High,6,31.1,0.891,5.23,0.643,119,25,27454,0.25,6.88,0,2020-06-20,2020-07-15,0,1,25-50%
PJT6141,Web App,2020-11-24,158,152720,2,5,Medium,8,70.2,0.457,4.12,0.443,229,71,255852,0.6753,6.96,0,2021-05-01,2021-07-11,0,1,>50%
PJT6443,Web App,2019-03-18,134,286148,7,3,Medium,8,41.3,0.431,5.53,0.831,140,6,292386,0.0218,8.86,1,2019-07-30,2019-08-05,0,0,<10%
PJT2540,Data Engineering,2020-12-24,47,59581,6,4,Low,8,49.2,0.616,7.21,0.766,56,9,78266,0.3136,7.8,0,2021-02-09,2021-02-18,0,0,25-50%
PJT9088,Mobile App,2019-05-17,215,5000,3,4,Medium,9,54.4,0.511,6.19,0.651,267,52,6299,0.2598,6.62,0,2019-12-18,2020-02-08,0,0,25-50%
PJT8959,Internal Tool,2021-08-11,70,125334,4,4,High,5,45.9,0.644,6.17,0.562,72,2,133506,0.0652,7.36,0,2021-10-20,2021-10-22,0,0,<10%
PJT1625,Web App,2018-08-27,206,166723,2,3,Low,3,62.3,0.484,4.08,0.832,188,-18,153469,-0.0795,8.2,1,2019-03-21,2019-03-03,1,0,Under/OnBudget
PJT6972,Infrastructure,2019-04-07,220,160356,8,1,Low,4,51.8,0.578,3.14,0.611,251,31,192219,0.1987,9.73,1,2019-11-13,2019-12-14,0,0,10-25%
PJT7162,Infrastructure,2019-12-30,56,434929,12,3,High,5,59.8,0.332,3.06,0.624,76,20,646696,0.4869,6.98,0,2020-02-24,2020-03-15,0,1,25-50%
PJT7797,AI/ML,2021-02-06,39,27303,3,3,Medium,6,51.7,0.597,2.17,0.563,44,5,28870,0.0574,6.72,0,2021-03-17,2021-03-22,0,0,<10%
PJT5858,Mobile App,2020-12-29,285,223297,4,3,Low,7,44.4,0.553,2.99,0.63,334,49,260163,0.1651,8.01,0,2021-10-10,2021-11-28,0,0,10-25%
PJT1837,Mobile App,2018-11-04,141,412920,9,4,Medium,4,46.1,0.543,5.73,0.838,146,5,404785,-0.0197,6.09,0,2019-03-25,2019-03-30,0,0,Under/OnBudget
PJT3015,Mobile App,2018-07-30,38,11681,10,3,Medium,6,44.1,0.5,4.65,0.973,41,3,13410,0.148,8.01,0,2018-09-06,2018-09-09,0,0,10-25%
PJT6156,Data Engineering,2019-03-20,417,144869,5,3,Medium,13,25.7,0.517,5.71,0.681,450,33,168830,0.1654,8.33,0,2020-05-10,2020-06-12,0,0,10-25%
PJT9263,Internal Tool,2019-12-08,38,53905,2,2,High,3,30.0,0.64,9.08,0.564,48,10,78825,0.4623,7.02,0,2020-01-15,2020-01-25,0,1,25-50%
PJT8234,Data Engineering,2020-02-26,241,89516,2,4,High,7,56.1,0.623,8.73,0.852,307,66,128267,0.4329,6.19,0,2020-10-24,2020-12-29,0,1,25-50%
PJT5748,Web App,2019-09-19,409,149823,6,3,Medium,7,26.1,0.689,6.95,0.671,390,-19,156925,0.0474,8.41,1,2020-11-01,2020-10-13,1,0,<10%
PJT1063,Infrastructure,2020-08-26,75,55013,5,2,High,2,38.9,0.349,4.86,0.856,85,10,61807,0.1235,7.59,0,2020-11-09,2020-11-19,0,0,10-25%
PJT9221,Data Engineering,2019-09-17,54,43877,2,2,Medium,5,29.2,0.522,4.8,0.777,57,3,50169,0.1434,7.24,0,2019-11-10,2019-11-13,0,0,10-25%
PJT5652,Web App,2021-10-13,49,102845,6,4,High,2,38.1,0.636,7.41,0.799,55,6,128906,0.2534,5.23,0,2021-12-01,2021-12-07,0,0,25-50%
PJT7789,Web App,2019-01-17,92,26777,2,3,Medium,4,42.7,0.725,7.69,0.57,97,5,29747,0.1109,7.39,0,2019-04-19,2019-04-24,0,0,10-25%
PJT8183,Infrastructure,2020-07-04,46,26823,8,2,High,3,38.9,0.921,5.49,0.456,47,1,30224,0.1268,7.55,0,2020-08-19,2020-08-20,0,0,10-25%
PJT3325,AI/ML,2020-06-11,240,223072,4,5,High,3,23.6,0.742,3.7,0.545,340,100,357651,0.6033,6.76,0,2021-02-06,2021-05-17,0,1,>50%
PJT6850,Internal Tool,2019-02-16,39,24871,2,4,Low,1,42.2,0.432,5.55,0.708,38,-1,24881,0.0004,9.14,1,2019-03-27,2019-03-26,1,0,<10%
PJT5372,Web App,2019-08-25,160,219603,6,5,High,7,30.6,0.757,4.13,0.504,205,45,308103,0.403,7.3,0,2020-02-01,2020-03-17,0,1,25-50%
PJT7364,Internal Tool,2019-06-18,418,171976,5,3,High,4,35.5,0.685,2.62,0.488,647,229,307201,0.7863,6.79,0,2020-08-09,2021-03-26,0,1,>50%
PJT5765,Web App,2018-09-09,304,12444,12,3,High,9,56.1,0.586,7.6,0.891,325,21,14161,0.138,7.76,0,2019-07-10,2019-07-31,0,0,10-25%
PJT8191,Web App,2019-11-28,204,43780,6,4,Low,4,59.3,0.602,5.59,0.774,217,13,49944,0.1408,8.72,1,2020-06-19,2020-07-02,0,0,10-25%
PJT3879,Web App,2019-07-19,93,413714,4,3,High,6,25.3,0.624,3.18,0.894,109,16,542338,0.3109,7.46,0,2019-10-20,2019-11-05,0,0,25-50%
PJT3188,Internal Tool,2018-09-18,207,30412,7,4,High,3,68.5,0.658,6.44,0.8,236,29,39061,0.2844,6.63,0,2019-04-13,2019-05-12,0,0,25-50%
PJT3781,Infrastructure,2019-10-19,167,56541,4,2,Low,8,37.3,0.746,2.81,0.785,168,1,58656,0.0374,10.0,1,2020-04-03,2020-04-04,0,0,<10%
PJT3145,AI/ML,2019-09-08,130,171866,9,3,High,6,36.0,0.63,4.19,0.605,138,8,187712,0.0922,7.22,0,2020-01-16,2020-01-24,0,0,<10%
PJT1275,Mobile App,2018-07-11,51,252728,5,2,Low,5,31.6,0.842,7.13,0.679,52,1,279391,0.1055,9.15,1,2018-08-31,2018-09-01,0,0,10-25%
PJT2266,Internal Tool,2018-07-11,347,72996,6,2,Low,3,45.8,0.562,4.95,0.775,270,-77,51097,-0.3,8.6,1,2019-06-23,2019-04-07,1,0,Under/OnBudget
PJT7576,Mobile App,2020-08-03,138,48194,2,1,Medium,11,74.7,0.629,5.78,0.628,189,51,75212,0.5606,7.7,0,2020-12-19,2021-02-08,0,1,>50%
PJT5104,Internal Tool,2020-10-28,65,544076,5,1,Medium,7,21.9,0.487,6.09,0.831,87,22,830804,0.527,7.19,0,2021-01-01,2021-01-23,0,1,>50%
PJT3319,Mobile App,2021-10-06,111,795463,8,5,Medium,6,15.0,0.504,8.24,0.789,114,3,960760,0.2078,7.02,0,2022-01-25,2022-01-28,0,0,10-25%
PJT1031,Mobile App,2018-05-08,126,319537,8,2,Low,6,49.0,0.596,6.66,0.771,154,28,414376,0.2968,8.03,0,2018-09-11,2018-10-09,0,0,25-50%
PJT1851,Mobile App,2018-06-22,312,109358,4,3,High,6,53.5,0.687,2.2,0.499,368,56,131120,0.199,7.42,0,2019-04-30,2019-06-25,0,0,10-25%
PJT9796,Mobile App,2018-03-17,260,37425,4,4,Low,6,45.8,0.856,7.91,0.681,271,11,41085,0.0978,9.07,1,2018-12-02,2018-12-13,0,0,<10%
PJT6868,Infrastructure,2020-02-17,279,36442,8,3,Low,5,53.9,0.577,5.85,0.78,248,-31,34048,-0.0657,9.04,1,2020-11-22,2020-10-22,1,0,Under/OnBudget
PJT8720,AI/ML,2020-06-28,31,184798,10,2,Low,8,28.0,0.717,7.13,0.935,35,4,229186,0.2402,8.36,0,2020-07-29,2020-08-02,0,0,10-25%
PJT2807,Web App,2019-08-13,126,163093,3,4,Medium,6,30.8,0.789,2.79,0.907,124,-2,167937,0.0297,7.72,0,2019-12-17,2019-12-15,1,0,<10%
PJT7195,Internal Tool,2021-03-10,149,530682,5,3,High,8,46.9,0.58,4.21,0.76,201,52,778776,0.4675,6.37,0,2021-08-06,2021-09-27,0,1,25-50%
PJT7331,Mobile App,2020-09-29,32,215462,4,4,Medium,13,71.4,0.66,6.77,0.621,36,4,272904,0.2666,7.88,0,2020-10-31,2020-11-04,0,0,25-50%
PJT7063,AI/ML,2021-12-10,80,16257,9,4,High,4,53.4,0.312,4.87,0.676,97,17,21832,0.3429,7.31,0,2022-02-28,2022-03-17,0,0,25-50%
PJT8411,Internal Tool,2018-07-21,274,348829,3,5,Low,1,54.1,0.555,9.1,0.699,258,-16,281854,-0.192,8.17,1,2019-04-21,2019-04-05,1,0,Under/OnBudget
PJT4562,AI/ML,2018-03-27,53,29802,4,3,Medium,4,28.9,0.363,7.29,0.534,62,9,37023,0.2423,6.26,0,2018-05-19,2018-05-28,0,0,10-25%
PJT4198,Web App,2019-02-06,170,62270,7,3,Medium,2,51.3,0.631,3.28,0.468,160,-10,56068,-0.0996,9.3,1,2019-07-26,2019-07-16,1,0,Under/OnBudget
PJT5504,Data Engineering,2018-01-28,69,133284,2,3,Medium,7,27.3,0.606,4.24,0.821,77,8,158661,0.1904,7.3,0,2018-04-07,2018-04-15,0,0,10-25%
PJT8985,AI/ML,2021-09-23,31,1082519,5,1,Low,4,71.5,0.473,5.19,0.958,41,10,1557853,0.4391,7.67,0,2021-10-24,2021-11-03,0,1,25-50%
